ad_id,account_id,city_name,district_name,inserted_date,have_mini_cv,have_full_cv
118092823,19503002,Hà Nội,Quận Hoàng Mai,3/20/2021,0,0
118092896,5271346,Vĩnh Long,Huyện Trà Ôn,3/20/2021,0,0
118092908,19548154,Tp Hồ Chí Minh,Quận Bình Thạnh,3/20/2021,1,0
118093101,17023245,Cần Thơ,Quận Ninh Kiều,3/20/2021,0,0
118093118,17241765,Lâm Đồng,Huyện Đức Trọng,3/20/2021,0,0
118093136,19245345,Tp Hồ Chí Minh,Quận 8,3/20/2021,0,0
118093292,16018726,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,3/20/2021,0,0
118093331,19236169,Tp Hồ Chí Minh,Quận 8,3/20/2021,0,0
118093362,10040214,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118093550,19548154,Bình Dương,Thị xã Dĩ An,3/20/2021,1,0
118093646,18649573,Tp Hồ Chí Minh,Quận Tân Bình,3/20/2021,0,0
118093757,19537664,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118093772,581285,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118093799,18525628,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118093914,19577963,Tp Hồ Chí Minh,Quận 12,3/20/2021,1,0
118093947,3693485,Cần Thơ,Quận Ninh Kiều,3/20/2021,0,0
118093956,19548154,Tp Hồ Chí Minh,Quận 6,3/20/2021,1,0
118094028,1838287,Hà Nội,Quận Nam Từ Liêm,3/20/2021,0,0
118094146,19547903,Tp Hồ Chí Minh,Huyện Nhà Bè,3/20/2021,0,0
118094341,19577959,Tp Hồ Chí Minh,Quận Tân Bình,3/20/2021,0,0
118094463,11398222,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118094621,9195487,Đà Nẵng,Quận Liên Chiểu,3/20/2021,0,0
118094689,17090576,Cần Thơ,Huyện Phong Điền,3/20/2021,0,0
118094762,17847227,Tp Hồ Chí Minh,Quận Tân Bình,3/20/2021,0,0
118094949,12947669,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118095001,19245345,Tp Hồ Chí Minh,Quận 6,3/20/2021,0,0
118095164,11600153,Đà Nẵng,Quận Thanh Khê,3/20/2021,0,0
118095365,19578307,Tp Hồ Chí Minh,Quận Bình Thạnh,3/20/2021,0,0
118095532,11411100,Tp Hồ Chí Minh,Quận Tân Bình,3/20/2021,0,0
118095597,8859275,Tp Hồ Chí Minh,Quận 8,3/20/2021,0,0
118095630,16545236,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118095826,1936918,Tp Hồ Chí Minh,Huyện Bình Chánh,3/20/2021,0,0
118095883,19408635,Đà Nẵng,Quận Liên Chiểu,3/20/2021,0,0
118096450,11389659,Tp Hồ Chí Minh,Quận Tân Bình,3/20/2021,0,0
118096466,11829533,Tp Hồ Chí Minh,Quận 7,3/20/2021,0,0
118096541,18148144,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118096725,19308322,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118096856,16727517,Tp Hồ Chí Minh,Quận 10,3/20/2021,0,0
118096864,16106704,Tp Hồ Chí Minh,Quận 5,3/20/2021,0,0
118097055,19578819,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118097168,19578773,Bình Dương,Thị xã Bến Cát,3/20/2021,0,0
118097299,2710181,Tây Ninh,Huyện Hòa Thành,3/20/2021,0,0
118097312,19408773,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118097470,19316745,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118097499,19408635,Bình Dương,Thị xã Dĩ An,3/20/2021,0,0
118097511,17804252,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118097542,19302564,Đà Nẵng,Quận Cẩm Lệ,3/20/2021,0,0
118097685,3033327,Hà Nội,Quận Hà Đông,3/20/2021,1,0
118098019,19245345,Tp Hồ Chí Minh,Quận 10,3/20/2021,0,0
118098027,10326056,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118098228,19397833,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118098263,9361448,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118098268,14617998,Tp Hồ Chí Minh,Quận 6,3/20/2021,1,0
118098306,10595789,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,3/20/2021,0,0
118098366,18958902,Hà Nội,Quận Hoàng Mai,3/20/2021,0,0
118098427,19579191,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118098478,5529615,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,1,0
118098588,18233264,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118098749,10369070,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118098763,4183429,Đắk Lắk,Thành phố Buôn Ma Thuột,3/20/2021,0,0
118098780,11270412,Tp Hồ Chí Minh,Huyện Bình Chánh,3/20/2021,0,0
118098797,13464447,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118098845,2169382,Vĩnh Long,Thành phố Vĩnh Long,3/20/2021,0,0
118098985,19563454,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118099050,13351621,Cần Thơ,Quận Ninh Kiều,3/20/2021,0,0
118099108,4087508,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118099180,18001938,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/20/2021,0,0
118099392,19506394,Tp Hồ Chí Minh,Quận Bình Thạnh,3/20/2021,0,0
118099519,12174540,Tp Hồ Chí Minh,Quận Bình Thạnh,3/20/2021,0,0
118100025,491289,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118100049,19552565,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,1,0
118100108,19503002,Hà Nội,Quận Nam Từ Liêm,3/20/2021,0,0
118100143,19579512,Tp Hồ Chí Minh,Quận 8,3/20/2021,0,0
118100272,19503002,Hà Nội,Quận Hà Đông,3/20/2021,0,0
118100516,10180649,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/20/2021,0,0
118100586,19579812,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,1,0
118100596,18595606,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,3/20/2021,0,0
118100760,19117817,Tp Hồ Chí Minh,Huyện Hóc Môn,3/20/2021,0,0
118100866,3328092,Tp Hồ Chí Minh,Quận 12,3/20/2021,1,0
118101049,19321932,Hà Nội,Quận Hà Đông,3/20/2021,0,0
118101074,19320063,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/20/2021,0,0
118101235,19537928,Đà Nẵng,Quận Liên Chiểu,3/20/2021,0,0
118101336,19578065,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118101353,15297226,Bình Dương,Thành phố Thuận An,3/20/2021,0,0
118101378,18348136,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118101403,16907997,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118101622,18829755,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118101637,19527983,Đà Nẵng,Quận Cẩm Lệ,3/20/2021,0,0
118101744,10276614,Tp Hồ Chí Minh,Quận 12,3/20/2021,0,0
118101827,11735072,Nghệ An,Thành phố Vinh,3/20/2021,0,0
118101884,12055812,Tp Hồ Chí Minh,Quận Tân Phú,3/20/2021,0,0
118102056,10001609,Long An,Huyện Đức Hòa,3/20/2021,0,0
118102142,19241231,Tp Hồ Chí Minh,Quận Bình Thạnh,3/20/2021,0,0
118102195,14254145,Tp Hồ Chí Minh,Quận 7,3/20/2021,0,0
118102224,19580292,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118102311,19580292,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118102686,17124768,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/20/2021,0,0
118102900,4392020,Tp Hồ Chí Minh,Huyện Củ Chi,3/20/2021,0,0
118102922,19580497,Tp Hồ Chí Minh,Quận 6,3/20/2021,0,0
118102981,9832020,Bình Dương,Thị xã Bến Cát,3/20/2021,0,0
118102984,521218,Tp Hồ Chí Minh,Huyện Nhà Bè,3/20/2021,0,0
118103131,3257722,Tp Hồ Chí Minh,Quận Bình Tân,3/20/2021,0,0
118103232,19580594,Tp Hồ Chí Minh,Quận 8,3/20/2021,0,0
118103315,1495670,Tiền Giang,Thành phố Mỹ Tho,3/20/2021,1,0
118103398,18814560,Tp Hồ Chí Minh,Quận Gò Vấp,3/20/2021,0,0
118103492,10722611,Tp Hồ Chí Minh,Quận 5,3/20/2021,0,0
118103605,2575687,Tp Hồ Chí Minh,Huyện Nhà Bè,3/20/2021,0,0
118104059,12451690,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/20/2021,0,0
118104140,19581042,Bình Dương,Thị xã Dĩ An,3/20/2021,0,0
118104150,18037623,Hà Nội,Quận Bắc Từ Liêm,3/20/2021,1,0
118104253,10755706,Tp Hồ Chí Minh,Quận 7,3/20/2021,0,0
118104375,5002336,Tp Hồ Chí Minh,Huyện Củ Chi,3/20/2021,0,0
118104422,700841,Vĩnh Long,Thành phố Vĩnh Long,3/20/2021,0,0
118104487,18577157,Phú Yên,Thị xã Sông Cầu,3/20/2021,0,0
118104507,750029,Tp Hồ Chí Minh,Quận 7,3/20/2021,0,0
118104560,19208359,Hà Nội,Quận Ba Đình,3/20/2021,0,0
118104632,18051677,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,1,0
118104692,5240899,Tuyên Quang,Thành phố Tuyên Quang,3/21/2021,0,0
118104829,14539537,Bà Rịa - Vũng Tàu,Huyện Long Điền,3/21/2021,0,0
118104899,19241231,Tp Hồ Chí Minh,Quận Bình Thạnh,3/21/2021,0,0
118104906,17665354,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118104913,13211396,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118104926,14539537,Bà Rịa - Vũng Tàu,Huyện Long Điền,3/21/2021,0,0
118105054,14932485,Tp Hồ Chí Minh,Quận 1,3/21/2021,1,0
118105171,12884615,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118105375,12228224,Đà Nẵng,Quận Hải Châu,3/21/2021,0,0
118105420,3650718,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118105427,17167557,Tp Hồ Chí Minh,Quận 8,3/21/2021,0,0
118105454,17186952,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118105526,18811416,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,1
118105563,16676108,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/21/2021,0,0
118105582,17507370,Đắk Nông,Thị xã Gia Nghĩa,3/21/2021,0,0
118105633,374253,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118106046,14508647,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118106097,17153778,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118106276,18192163,Đắk Lắk,Huyện Ea Kar,3/21/2021,1,0
118106333,10342543,Tp Hồ Chí Minh,Huyện Củ Chi,3/21/2021,0,0
118106563,12136487,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118106782,16602141,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118106992,18517545,Tp Hồ Chí Minh,Quận 10,3/21/2021,0,0
118107268,16018726,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118107362,15705627,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118107444,18954436,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118107448,1197753,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118107522,1987607,Long An,Huyện Bến Lức,3/21/2021,1,0
118107552,3201231,Bạc Liêu,Thành phố Bạc Liêu,3/21/2021,0,0
118107807,19320063,Bình Dương,Thị xã Dĩ An,3/21/2021,0,0
118107938,19582344,Tp Hồ Chí Minh,Quận 8,3/21/2021,0,0
118108047,19408025,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/21/2021,0,0
118108088,2776573,Thanh Hóa,Huyện Quảng Xương,3/21/2021,0,0
118108305,11241607,Hà Nội,Quận Hoàng Mai,3/21/2021,0,0
118108343,10755706,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118108401,17840588,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118108412,3386526,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118108528,15245710,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118108718,18082316,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118108822,10222608,Tp Hồ Chí Minh,Quận Phú Nhuận,3/21/2021,0,0
118108886,15245710,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118109002,18713937,Tp Hồ Chí Minh,Quận 3,3/21/2021,0,0
118109003,13193332,Đà Nẵng,Quận Cẩm Lệ,3/21/2021,0,0
118109082,19582564,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118109090,19582564,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118109623,17548899,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,3/21/2021,0,0
118109612,19479896,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118110106,9887027,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118110149,19503002,Hà Nội,Quận Hoàn Kiếm,3/21/2021,0,0
118110273,15823884,Long An,Huyện Đức Hòa,3/21/2021,0,0
118110313,19577247,Hà Nội,Quận Đống Đa,3/21/2021,0,0
118110314,18171923,Cần Thơ,Quận Ninh Kiều,3/21/2021,0,0
118110367,5337639,Hà Nội,Quận Nam Từ Liêm,3/21/2021,0,0
118110721,775510,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118110912,13124704,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118111013,16851979,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118111033,10925258,Cần Thơ,Quận Ninh Kiều,3/21/2021,0,0
118111059,10952347,Bình Dương,Thị xã Dĩ An,3/21/2021,0,0
118111250,15245710,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118111326,9916453,Tp Hồ Chí Minh,Quận 1,3/21/2021,1,0
118111428,17300799,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118111453,2916001,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118111485,16018726,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118111497,15991387,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/21/2021,0,0
118111502,19122006,Bình Dương,Thành phố Thuận An,3/21/2021,0,0
118111702,19560729,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118112078,9348573,Đà Nẵng,Huyện Hòa Vang,3/21/2021,0,0
118112171,3496483,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118112252,14659172,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118112280,15566019,Cần Thơ,Quận Ninh Kiều,3/21/2021,1,0
118112341,9845588,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118112491,15802243,Đà Nẵng,Quận Ngũ Hành Sơn,3/21/2021,0,0
118112542,19583163,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118112564,18510092,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118112612,16501312,Bình Dương,Thành phố Thuận An,3/21/2021,0,0
118113029,17294547,Cần Thơ,Quận Ninh Kiều,3/21/2021,0,0
118113112,19241231,Tp Hồ Chí Minh,Quận Bình Thạnh,3/21/2021,0,0
118113377,18382612,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118114230,3649192,Tp Hồ Chí Minh,Quận 6,3/21/2021,0,0
118114231,18669788,Cần Thơ,Huyện Phong Điền,3/21/2021,0,0
118114261,19583396,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118114280,19583396,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118114381,5206768,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118114589,16991660,Tp Hồ Chí Minh,Quận 4,3/21/2021,0,0
118114837,19583581,Đồng Nai,Thành phố Biên Hòa,3/21/2021,0,0
118115073,8795602,Đà Nẵng,Quận Liên Chiểu,3/21/2021,0,0
118115209,15930237,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118115398,17140632,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118115876,17563809,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118116008,16085992,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/21/2021,1,0
118116020,18057418,Tp Hồ Chí Minh,Quận 1,3/21/2021,0,0
118115109,19583647,Tp Hồ Chí Minh,Quận 1,3/21/2021,0,0
118116140,19503002,Hà Nội,Quận Hà Đông,3/21/2021,0,0
118116207,10871835,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118116654,17598437,Tp Hồ Chí Minh,Quận Bình Thạnh,3/21/2021,0,0
118116678,2461493,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118116951,19400467,Đà Nẵng,Quận Liên Chiểu,3/21/2021,0,0
118117008,19549082,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118117024,18404426,Đà Nẵng,Quận Cẩm Lệ,3/21/2021,0,0
118117081,16265326,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118117198,14341186,Tp Hồ Chí Minh,Quận 8,3/21/2021,0,0
118117253,4305147,Cần Thơ,Quận Ninh Kiều,3/21/2021,0,0
118117352,10790672,Hà Nội,Quận Hai Bà Trưng,3/21/2021,0,0
118117384,1441164,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118117571,13203732,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118117702,12411672,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118117759,9252095,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118117772,19552154,Hà Nội,Quận Hà Đông,3/21/2021,0,0
118117773,19514110,Đà Nẵng,Quận Liên Chiểu,3/21/2021,0,0
118118211,12615533,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118118262,19245957,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118118277,19308613,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,3/21/2021,0,0
118118453,14140629,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118118558,3091111,Bình Dương,Thị xã Tân Uyên,3/21/2021,1,0
118118661,14182982,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118118794,16103458,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118119067,19584411,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118119174,4643456,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118119221,16982033,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118119239,12085372,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118119373,1434996,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118119374,17369278,Tp Hồ Chí Minh,Quận Bình Thạnh,3/21/2021,0,0
118119645,19584519,Bắc Giang,Huyện Việt Yên,3/21/2021,0,0
118119791,16238251,Đà Nẵng,Quận Ngũ Hành Sơn,3/21/2021,0,0
118119932,18599143,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118120025,1705872,Đắk Lắk,Thành phố Buôn Ma Thuột,3/21/2021,0,0
118120032,14443436,Tp Hồ Chí Minh,Quận 5,3/21/2021,0,0
118120344,19330162,Trà Vinh,Huyện Cầu Ngang,3/21/2021,0,0
118120407,19408773,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118120468,18047885,Hà Nội,Quận Hoàn Kiếm,3/21/2021,0,0
118120605,11113249,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118120695,4707563,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118121029,18984001,Tp Hồ Chí Minh,Quận 8,3/21/2021,1,0
118121197,19241231,Tp Hồ Chí Minh,Quận Bình Thạnh,3/21/2021,0,0
118121245,2728817,Tp Hồ Chí Minh,Quận 5,3/21/2021,0,0
118121581,19361923,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118121629,19582058,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118121644,18973445,Tp Hồ Chí Minh,Quận 10,3/21/2021,1,0
118121794,256396,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118122202,17089704,Đà Nẵng,Quận Hải Châu,3/21/2021,0,0
118122374,19584885,Tp Hồ Chí Minh,Quận 11,3/21/2021,0,0
118122662,16756441,Bến Tre,Huyện Giồng Trôm,3/21/2021,0,0
118122978,18159722,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118123117,19585218,Hà Nội,Huyện Đông Anh,3/21/2021,0,0
118123437,16811038,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118123462,12278792,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118123628,13598410,Bình Dương,Thành phố Thuận An,3/21/2021,0,0
118123660,19585420,Tp Hồ Chí Minh,Quận 6,3/21/2021,1,0
118124223,13672886,Tp Hồ Chí Minh,Quận 1,3/21/2021,0,0
118124424,15030490,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118124462,18442522,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118124507,3083777,Tp Hồ Chí Minh,Quận 12,3/21/2021,1,0
118124666,11156381,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118124801,16976207,Quảng Ngãi,Thành phố Quảng Ngãi,3/21/2021,0,0
118124827,19585574,Tp Hồ Chí Minh,Quận 1,3/21/2021,0,0
118124907,19486443,Tp Hồ Chí Minh,Quận 12,3/21/2021,1,0
118125041,18587269,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118125259,9770736,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,1,0
118125352,14750978,Tp Hồ Chí Minh,Quận 12,3/21/2021,1,0
118125458,10424506,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118125479,1603136,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,1,0
118125590,17623149,Tp Hồ Chí Minh,Huyện Nhà Bè,3/21/2021,0,0
118125608,19585844,Tp Hồ Chí Minh,Huyện Nhà Bè,3/21/2021,0,0
118125648,868319,Đà Nẵng,Quận Liên Chiểu,3/21/2021,0,0
118125660,4743642,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118125820,17369278,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118125879,19245345,Tp Hồ Chí Minh,Quận 10,3/21/2021,0,0
118125929,19585923,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118125948,19585923,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118125959,10871835,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118125995,1168263,Nam Định,Thành phố Nam Định,3/21/2021,0,0
118126015,868319,Đà Nẵng,Quận Liên Chiểu,3/21/2021,0,0
118126189,4182815,Tp Hồ Chí Minh,Quận 3,3/21/2021,1,0
118126225,19576162,Bến Tre,Thành phố Bến Tre,3/21/2021,0,0
118126248,18587269,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,1,0
118126417,10871835,Đà Nẵng,Quận Thanh Khê,3/21/2021,0,0
118126583,9753019,Tp Hồ Chí Minh,Quận Tân Bình,3/21/2021,0,0
118126749,8940897,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118126754,10570286,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118126761,62433,Bình Dương,Thành phố Thuận An,3/21/2021,0,0
118126769,5127971,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118126774,18818779,Hà Nội,Quận Thanh Xuân,3/21/2021,0,0
118126829,16213099,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118127084,17345944,Hà Nội,Quận Đống Đa,3/21/2021,0,0
118127301,13331895,Tp Hồ Chí Minh,Quận 4,3/21/2021,1,0
118127321,18170158,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118127339,1618375,Tp Hồ Chí Minh,Quận 7,3/21/2021,1,0
118127375,3261329,Tp Hồ Chí Minh,Quận Gò Vấp,3/21/2021,0,0
118127414,12907758,Tp Hồ Chí Minh,Huyện Bình Chánh,3/21/2021,0,0
118127547,18806875,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118127641,16103919,Bình Dương,Thị xã Dĩ An,3/21/2021,0,0
118127730,16175325,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118127735,18170158,Tp Hồ Chí Minh,Quận Tân Phú,3/21/2021,0,0
118127818,16085254,Tp Hồ Chí Minh,Quận 12,3/21/2021,0,0
118127871,19548104,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118127892,5267921,Vĩnh Long,Thị xã Bình Minh,3/21/2021,0,0
118127922,19408025,Tp Hồ Chí Minh,Quận Phú Nhuận,3/21/2021,0,0
118127980,9687527,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,3/21/2021,0,0
118127997,9849978,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118128154,13430324,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118128280,5552009,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118128474,3403826,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,3/21/2021,0,0
118128833,16175325,Hà Nội,Quận Bắc Từ Liêm,3/21/2021,0,0
118128964,1796471,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118128965,1796471,Tp Hồ Chí Minh,Huyện Hóc Môn,3/21/2021,0,0
118128969,357058,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118129105,19322123,Tp Hồ Chí Minh,Quận Bình Tân,3/21/2021,0,0
118129184,16851979,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118129199,14195199,Bình Dương,Thị xã Dĩ An,3/21/2021,0,0
118129227,11951280,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,3/21/2021,0,0
118129307,9615557,Đà Nẵng,Quận Cẩm Lệ,3/21/2021,0,0
118129327,17369278,Tp Hồ Chí Minh,Quận 7,3/21/2021,0,0
118129339,335093,Cần Thơ,Quận Ninh Kiều,3/21/2021,0,0
118129427,1253611,Hà Nội,Quận Cầu Giấy,3/21/2021,0,0
118129429,4980294,Tp Hồ Chí Minh,Quận Phú Nhuận,3/21/2021,0,0
